qosItems_LA,qosItems_PLLP,qosItems_PLRP,qosItems_JI,meanOpinionScore,qosItems_ST_G722,qosItems_ST_PCMA,qosItems_ST_PCMU,qosItems_ST_opus,qosItems_LCT_host,qosItems_LCT_prflx,qosItems_LCT_relay,qosItems_LCT_srflx,qosItems_RCT_host,qosItems_RCT_relay,qosItems_RCT_srflx,qosItems_MT_audio,qosItems_UD_Android,qosItems_UD_Win32,qosItems_UD_iOS,qosItems_NI_lan,qosItems_NI_wlan,qosItems_NI_wwan,qosItems_TT_udp,qosItems_IPR_Subnet_L2_109.36.0,qosItems_IPR_Subnet_L2_156.150.0,qosItems_IPR_Subnet_L2_185.149.0,qosItems_IPR_Subnet_L2_212.159.0,qosItems_IPR_Subnet_L2_217.62.0,qosItems_IPR_Subnet_L2_34.77.0,qosItems_IPR_Subnet_L2_34.90.0,qosItems_IPR_Subnet_L2_77.168.0,qosItems_IPR_Subnet_L2_80.115.0,qosItems_IPR_Subnet_L2_82.170.0,qosItems_IPR_Subnet_L2_83.85.0,qosItems_IPR_Subnet_L2_NA.0,qosItems_IPL_Subnet_L2_159.46.0,qosItems_IPL_Subnet_L2_185.149.0,qosItems_IPL_Subnet_L2_195.35.0,qosItems_IPL_Subnet_L2_213.10.0,qosItems_IPL_Subnet_L2_217.102.0,qosItems_IPL_Subnet_L2_217.62.0,qosItems_IPL_Subnet_L2_34.77.0,qosItems_IPL_Subnet_L2_34.90.0,qosItems_IPL_Subnet_L2_62.166.0,qosItems_IPL_Subnet_L2_77.161.0,qosItems_IPL_Subnet_L2_77.164.0,qosItems_IPL_Subnet_L2_77.168.0,qosItems_IPL_Subnet_L2_77.169.0,qosItems_IPL_Subnet_L2_77.175.0,qosItems_IPL_Subnet_L2_80.114.0,qosItems_IPL_Subnet_L2_80.115.0,qosItems_IPL_Subnet_L2_80.60.0,qosItems_IPL_Subnet_L2_80.61.0,qosItems_IPL_Subnet_L2_82.161.0,qosItems_IPL_Subnet_L2_82.170.0,qosItems_IPL_Subnet_L2_82.174.0,qosItems_IPL_Subnet_L2_83.128.0,qosItems_IPL_Subnet_L2_83.162.0,qosItems_IPL_Subnet_L2_83.82.0,qosItems_IPL_Subnet_L2_83.85.0,qosItems_IPL_Subnet_L2_84.104.0,qosItems_IPL_Subnet_L2_84.24.0,qosItems_IPL_Subnet_L2_84.27.0,qosItems_IPL_Subnet_L2_84.29.0,qosItems_IPL_Subnet_L2_84.31.0,qosItems_IPL_Subnet_L2_84.85.0,qosItems_IPL_Subnet_L2_86.87.0,qosItems_IPL_Subnet_L2_86.89.0,qosItems_IPL_Subnet_L2_86.93.0,qosItems_IPL_Subnet_L2_86.95.0,qosItems_IPL_Subnet_L2_94.208.0,qosItems_IPL_Subnet_L2_94.214.0,qosItems_IPL_Subnet_L2_NA.0
0.003306331625061994,0.0,0.07038123592641982,0.01098901098901099,0.8816326530612244,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004628864275086792,0.027672511999126258,0.02973174598780664,0.04395604395604396,0.9632653061224488,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018184823937840966,0.0,0.04722933051042411,0.02197802197802198,0.9959183673469387,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003636964787568193,0.0,0.07421758864625404,0.06593406593406594,0.6489795918367345,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004132914531327492,0.0,0.06892603895118359,0.04395604395604396,0.6775510204081632,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006612663250123987,0.0,0.04879408067245822,0.04395604395604396,0.9755102040816326,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003967597950074392,0.0,0.0709699232259056,0.15384615384615385,0.8693877551020406,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004463547693833692,0.0,0.13646808620309483,0.18681318681318682,0.620408163265306,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005620763762605389,0.004281106614447863,0.14350916888678042,0.1098901098901099,0.3999999999999999,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005951396925111589,0.0016275715762869012,0.152671763303262,0.09890109890109891,0.37959183673469377,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007604562737642586,0.0019664580051356145,0.05610830464128658,0.2197802197802198,0.7469387755102039,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005620763762605389,0.013122521080829534,0.08028887219494873,0.08791208791208792,0.6163265306122447,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007935195900148784,0.0,0.0459518622705392,0.03296703296703297,0.9877551020408162,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00479418085633989,0.0,0.039456571520753256,0.08791208791208792,0.8775510204081631,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002645065300049595,0.0,0.04242424583746572,0.06593406593406594,0.8530612244897957,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006116713506364687,0.020178200231969257,0.025772917444223525,0.19780219780219782,0.9959183673469387,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0023144321375433955,0.0,0.03386151072097776,0.04395604395604396,0.9265306122448977,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009092411968920482,0.0,0.015263335239242512,0.04395604395604396,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0021491155562902956,0.0,0.0609926566814844,0.02197802197802198,0.9265306122448977,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.006777979831377087,0.0,0.059867690448531394,0.04395604395604396,0.9224489795918365,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002645065300049595,0.0026641623523629646,0.018842531492842342,0.0,0.9755102040816326,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03025293436931724,0.020362790896453153,0.06726663033030138,0.09890109890109891,0.6734693877551019,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04612332616961481,0.0,0.08638421029019137,0.16483516483516486,0.5673469387755101,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003967597950074392,0.0,0.0901710831895947,0.05494505494505495,0.7959183673469388,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006943296412630187,0.0,0.2743603924709269,0.14285714285714288,0.3265306122448979,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.012398743593982476,0.0,0.06109091186776873,0.3186813186813187,0.893877551020408,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0016531658125309968,0.0,0.05632636483301659,0.1098901098901099,0.7551020408163265,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002645065300049595,0.0,0.04504870186585009,0.16483516483516486,0.9959183673469387,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0024797487187964953,0.0,0.07348802188581918,0.2197802197802198,0.857142857142857,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0023144321375433955,0.0,0.08505851841175086,0.02197802197802198,0.820408163265306,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00016531658125309968,0.0,0.05672262912375587,0.1098901098901099,0.7510204081632652,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008265829062654984,0.001996553701357982,0.04708364395834746,0.06593406593406594,0.8163265306122447,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006282030087617787,0.0,0.09282046240093011,0.08791208791208792,0.7795918367346939,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008927095387667382,0.0,0.03498334413560655,0.15384615384615385,0.9102040816326529,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001157216068771698,0.0,0.026271894648722486,0.1208791208791209,0.9959183673469387,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000991899487518598,0.0,0.05740319333650879,0.19780219780219782,0.7428571428571427,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003306331625061994,0.0,0.09960475134567053,0.03296703296703297,0.7591836734693875,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000495949743759299,0.0,0.03279245221783874,0.07692307692307693,0.9387755102040813,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008596462225161184,0.0,0.0636363658925621,0.08791208791208792,0.8979591836734693,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0077698793188956845,0.003686367354303956,0.05990426290473923,0.03296703296703297,0.9224489795918365,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006282030087617787,0.0,0.05537585706253897,0.01098901098901099,0.9469387755102039,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008927095387667382,0.0,0.06644474183839737,0.15384615384615385,0.8816326530612244,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0024797487187964953,0.0,0.05769117016778046,0.06593406593406594,0.9387755102040813,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0013225326500247974,0.002344294494113513,0.12285353740243353,0.5054945054945056,0.44897959183673464,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013555959662754174,0.0006344780632347722,0.061559744525442946,0.2417582417582418,0.7102040816326529,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0023144321375433955,0.003356127894125147,0.06924093969277,0.23076923076923078,0.6734693877551019,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0023144321375433955,0.0,0.07102701650122803,0.01098901098901099,0.8816326530612244,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0014878492312778969,0.0,0.05683672021985092,0.14285714285714288,0.9428571428571428,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016862291287816165,0.0,0.08707583577617437,0.09890109890109891,0.783673469387755,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006282030087617787,0.0007008387220084692,0.083760221989101,0.07692307692307693,0.5999999999999999,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005620763762605389,0.0008320761011120041,0.09186993363045154,0.08791208791208792,0.5632653061224488,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004298231112580592,0.0,0.1295045565229344,0.5054945054945056,0.6285714285714286,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
